id,titre,prix,localisation,date_creation_iso,date_creation_formatee,date_creation_jour,jours_ecoules
93876451,Paris 16e - 75 m² - 3 pièces - 2 chambres,1 155 000 €,Metro La Muette,2025-11-19T08:43:18.000Z,2025-11-19 08:43:18,2025-11-19,18
93876408,Paris 13e - 61 m² - 3 pièces - 2 chambres,845 000 €,Metro Place d'Italie · 75013 Paris 13e,2025-11-19T08:43:18.000Z,2025-11-19 08:43:18,2025-11-19,18
93763815,Paris 7e - 27 m² - 2 pièces - 1 chambres,628 000 €,Metro Rue du Bac · 51 Rue des Saints-Pères,2025-11-19T08:42:53.000Z,2025-11-19 08:42:53,2025-11-19,18
93876277,Paris 19e - 39 m² - 2 pièces - 1 chambres,369 000 €,Metro Buttes-Chaumont · 30-32 Avenue Mathurin Moreau,2025-11-19T08:39:58.000Z,2025-11-19 08:39:58,2025-11-19,18
93646045,Paris 17e - 123 m² - 5 pièces - 3 chambres,1 266 900 €,Metro Pont Cardinet,2025-11-19T08:34:57.000Z,2025-11-19 08:34:57,2025-11-19,18
93876061,Paris 4e - 44 m² - 3 pièces - 2 chambres,518 000 €,Metro Hôtel de Ville · 9 Rue des Guillemites,2025-11-19T08:34:44.000Z,2025-11-19 08:34:44,2025-11-19,18
93876059,Paris 1er - 50 m² - 1 pièces,1 545 000 €,Paris 1er (75001),2025-11-19T08:34:43.000Z,2025-11-19 08:34:43,2025-11-19,18
93876058,Paris 3e - 34 m² - 2 pièces - 1 chambres,475 000 €,Metro Filles du Calvaire · 25 Rue de Poitou,2025-11-19T08:34:43.000Z,2025-11-19 08:34:43,2025-11-19,18
93876056,Paris 3e - 144 m² - 5 pièces - 3 chambres,1 600 000 €,Metro Filles du Calvaire · 16 Rue du Pont aux Choux,2025-11-19T08:34:43.000Z,2025-11-19 08:34:43,2025-11-19,18
93876047,Paris 11e - 152 m² - 6 pièces - 3 chambres,1 768 000 €,Metro Filles du Calvaire · 14 Boulevard des Filles du Calvaire,2025-11-19T08:34:42.000Z,2025-11-19 08:34:42,2025-11-19,18
93876046,Paris 3e - 46 m² - 3 pièces - 1 chambres,514 500 €,Metro République · 23 Rue des Fontaines du Temple,2025-11-19T08:34:42.000Z,2025-11-19 08:34:42,2025-11-19,18
93876044,Paris 4e - 26 m² - 1 pièces,318 000 €,Metro Hôtel de Ville · 9 bis Rue des Blancs-Manteaux,2025-11-19T08:34:42.000Z,2025-11-19 08:34:42,2025-11-19,18
93876037,Paris 3e - 46 m² - 2 pièces - 1 chambres,765 000 €,Metro Filles du Calvaire · 73 Rue des Archives,2025-11-19T08:34:41.000Z,2025-11-19 08:34:41,2025-11-19,18
93876035,Paris 4e - 48 m² - 3 pièces - 2 chambres,702 000 €,Metro Saint-Paul · 95 Rue Saint-Antoine,2025-11-19T08:34:41.000Z,2025-11-19 08:34:41,2025-11-19,18
93876031,Paris 3e - 27 m² - 2 pièces - 1 chambres,348 600 €,Metro Temple · 20 Rue des Vertus,2025-11-19T08:34:41.000Z,2025-11-19 08:34:41,2025-11-19,18
92654101,Paris 6e - 38 m² - 2 pièces - 1 chambres,427 350 €,Metro Montparnasse-Bienvenue,2025-11-19T07:54:10.000Z,2025-11-19 07:54:10,2025-11-19,18
93540505,Paris 14e - 78 m² - 3 pièces - 2 chambres,1 195 000 €,Metro Vavin,2025-11-19T07:15:56.000Z,2025-11-19 07:15:56,2025-11-19,18
93573359,Paris 5e - 143 m² - 5 pièces - 3 chambres,1 987 500 €,Metro Saint-Michel Notre-Dame · 1 Rue Maître Albert,2025-11-19T06:43:41.000Z,2025-11-19 06:43:41,2025-11-19,18
93730336,Paris 11e - 60 m² - 3 pièces - 2 chambres,670 000 €,Metro République,2025-11-19T06:43:40.000Z,2025-11-19 06:43:40,2025-11-19,18
93872271,Paris 20e - 32 m² - 2 pièces - 1 chambres,295 000 €,Paris 20e (75020),2025-11-19T06:40:58.000Z,2025-11-19 06:40:58,2025-11-19,18
93669239,Paris 19e - 85 m² - 4 pièces - 3 chambres,790 000 €,Metro Buttes-Chaumont,2025-11-19T06:40:32.000Z,2025-11-19 06:40:32,2025-11-19,18
93766007,Paris 19e - 72 m² - 3 pièces - 2 chambres,475 000 €,Paris 19e (75019),2025-11-19T06:38:39.000Z,2025-11-19 06:38:39,2025-11-19,18
93547895,Paris 5e - 48 m² - 2 pièces - 1 chambres,675 000 €,Metro Luxembourg,2025-11-19T06:38:39.000Z,2025-11-19 06:38:39,2025-11-19,18
93766006,Paris 19e - 82 m² - 3 pièces - 2 chambres,535 000 €,Metro Corentin-Cariou · 145 Avenue de Flandre,2025-11-19T06:33:38.000Z,2025-11-19 06:33:38,2025-11-19,18
93871384,Paris 13e - 76 m² - 3 pièces - 1 chambres,820 000 €,Paris 13e (75013),2025-11-19T06:14:54.000Z,2025-11-19 06:14:54,2025-11-19,18
93749723,Paris 7e - 85 m² - 3 pièces - 1 chambres,1 650 000 €,Metro Assemblée Nationale · 26 Rue de Martignac,2025-11-19T05:20:35.000Z,2025-11-19 05:20:35,2025-11-19,18
93745577,Paris 8e - 86 m² - 4 pièces - 3 chambres,1 299 000 €,Metro Saint-Philippe du Roule · Rue du Commandant Rivière,2025-11-19T04:44:56.000Z,2025-11-19 04:44:56,2025-11-19,18
93748033,Paris 10e - 111 m² - 5 pièces - 3 chambres,1 100 000 €,Metro Gare de l'Est · 19 Rue du 8 Mai 1945,2025-11-19T04:37:22.000Z,2025-11-19 04:37:22,2025-11-19,18
93744373,Paris 18e - 76 m² - 4 pièces - 2 chambres,995 000 €,Metro Place de Clichy · Promenade Roland-Lesaffre,2025-11-19T04:07:22.000Z,2025-11-19 04:07:22,2025-11-19,18
93866661,Paris 20e - 108 m² - 5 pièces - 4 chambres,1 300 000 €,Metro Ménilmontant · 195 Rue des Pyrénées,2025-11-19T03:45:41.000Z,2025-11-19 03:45:41,2025-11-19,18
93866660,Paris 20e - 71 m² - 3 pièces - 2 chambres,820 000 €,Metro Ménilmontant · 195 Rue des Pyrénées,2025-11-19T03:45:41.000Z,2025-11-19 03:45:41,2025-11-19,18
93660358,Paris 15e - 60 m² - 3 pièces - 2 chambres,525 000 €,Metro Volontaires · Rue Mathurin Régnier,2025-11-19T02:32:09.000Z,2025-11-19 02:32:09,2025-11-19,18
93864131,Paris 20e - 80 m² - 4 pièces - 2 chambres,580 000 €,Rue de Noisy-le-Sec,2025-11-19T02:30:13.000Z,2025-11-19 02:30:13,2025-11-19,18
93863855,Paris 17e - 160 m² - 7 pièces - 5 chambres,1 990 000 €,Metro Porte Maillot · 42 Rue Saint-Ferdinand,2025-11-19T02:13:34.000Z,2025-11-19 02:13:34,2025-11-19,18
93863853,Paris 2e - 120 m² - 4 pièces - 3 chambres,1 480 000 €,Paris 2e (75002),2025-11-19T02:13:33.000Z,2025-11-19 02:13:33,2025-11-19,18
93863840,Paris 20e - 90 m² - 4 pièces - 3 chambres,698 000 €,Metro Porte de Montreuil · Cité Champagne,2025-11-19T02:11:57.000Z,2025-11-19 02:11:57,2025-11-19,18
93863597,Paris 19e - 44 m² - 2 pièces - 1 chambres,370 000 €,Parvis Rosa Parks,2025-11-19T01:52:24.000Z,2025-11-19 01:52:24,2025-11-19,18
93591459,Paris 15e - 120 m² - 5 pièces - 3 chambres,1 122 000 €,Metro Balard · 133 Avenue Félix Faure,2025-11-19T01:34:20.000Z,2025-11-19 01:34:20,2025-11-19,18
93861243,Paris 13e - 142 m² - 6 pièces - 4 chambres,749 000 €,Paris 13e (75013),2025-11-19T00:41:33.000Z,2025-11-19 00:41:33,2025-11-19,18
93861169,Paris 13e - 119 m² - 6 pièces - 4 chambres,749 000 €,Metro Porte de Choisy · Rue Tagore,2025-11-19T00:36:53.000Z,2025-11-19 00:36:53,2025-11-19,18
93861061,Paris 10e - 54 m² - 2 pièces - 1 chambres,499 000 €,Paris 10e (75010),2025-11-19T00:22:01.000Z,2025-11-19 00:22:01,2025-11-19,18
80121158,Paris 11e - 49 m² - 3 pièces - 2 chambres,518 000 €,Metro Bréguet-Sabin · 25 Rue de Lappe,2025-11-18T23:01:34.000Z,2025-11-18 23:01:34,2025-11-18,18
93167752,Paris 19e - 59 m² - 3 pièces - 2 chambres,490 000 €,Metro Riquet · Avenue de Flandre,2025-11-18T23:01:34.000Z,2025-11-18 23:01:34,2025-11-18,18
93678935,Paris 20e - 73 m² - 3 pièces - 2 chambres,599 000 €,Metro Gambetta · 72 bis Rue Villiers de l'Isle Adam,2025-11-18T22:51:07.000Z,2025-11-18 22:51:07,2025-11-18,18
93619301,Paris 9e - 149 m² - 4 pièces - 3 chambres,1 895 000 €,Metro Notre-Dame de Lorette · Rue de la Chaussée-d'Antin,2025-11-18T22:08:49.000Z,2025-11-18 22:08:49,2025-11-18,18
93674274,Paris 15e - 63 m² - 3 pièces - 2 chambres,660 000 €,Metro Porte de Versailles · 15 Rue de la Saïda,2025-11-18T21:10:44.000Z,2025-11-18 21:10:44,2025-11-18,18
85965227,Paris 8e - 45 m² - 2 pièces - 1 chambres,500 000 €,Paris 8e (75008),2025-11-18T20:54:13.000Z,2025-11-18 20:54:13,2025-11-18,18
93801887,Paris 12e - 80 m² - 3 pièces - 2 chambres,1 235 000 €,Metro Porte de Vincennes · 8 Rue Montéra,2025-11-18T20:47:34.000Z,2025-11-18 20:47:34,2025-11-18,18
93821954,Paris 17e - 39 m² - 2 pièces - 1 chambres,440 000 €,Metro Porte de Champerret · 10 Rue Émile Allez,2025-11-18T20:33:59.000Z,2025-11-18 20:33:59,2025-11-18,18
93542767,Paris 12e - 41 m² - 2 pièces - 1 chambres,560 000 €,Metro Reuilly-Diderot · 188 Rue de Charenton,2025-11-18T20:29:40.000Z,2025-11-18 20:29:40,2025-11-18,18
93854651,Paris 17e - 45 m² - 3 pièces - 2 chambres,460 000 €,Metro Porte de Clichy · 7 Rue Boulay,2025-11-18T20:24:43.000Z,2025-11-18 20:24:43,2025-11-18,18
93854650,Paris 17e - 65 m² - 3 pièces - 2 chambres,799 000 €,Metro Pereire · 119 Boulevard Pereire,2025-11-18T20:24:42.000Z,2025-11-18 20:24:42,2025-11-18,18
93854646,Paris 18e - 106 m² - 5 pièces - 3 chambres,1 167 750 €,Metro Pigalle · 2 Passage Lepic,2025-11-18T20:24:41.000Z,2025-11-18 20:24:41,2025-11-18,18
93854647,Paris 9e - 106 m² - 5 pièces - 3 chambres,1 167 750 €,Metro Saint-Georges · 16 Rue Pierre Fontaine,2025-11-18T20:24:41.000Z,2025-11-18 20:24:41,2025-11-18,18
93854589,Paris 19e - 64 m² - 3 pièces - 2 chambres,455 000 €,144;146;148;150;150bis Boulevard Macdonald,2025-11-18T20:24:34.000Z,2025-11-18 20:24:34,2025-11-18,18
93854541,Paris 16e - 114 m² - 4 pièces - 3 chambres,1 190 000 €,Metro Jasmin,2025-11-18T20:24:13.000Z,2025-11-18 20:24:13,2025-11-18,18
93854085,Paris 15e - 82 m² - 3 pièces - 2 chambres,720 000 €,Metro Vaugirard · Rue de Vaugirard,2025-11-18T20:19:37.000Z,2025-11-18 20:19:37,2025-11-18,18
93854086,Paris 6e - 40 m² - 2 pièces - 1 chambres,570 000 €,Metro Saint-Germain des Prés · Rue Jacob,2025-11-18T20:19:37.000Z,2025-11-18 20:19:37,2025-11-18,18
93853988,Paris 17e - 118 m² - 4 pièces - 3 chambres,1 350 000 €,Metro Wagram · 50 Rue Ampère,2025-11-18T20:19:08.000Z,2025-11-18 20:19:08,2025-11-18,18
93853989,Paris 15e - 63 m² - 3 pièces - 2 chambres,635 000 €,Metro Vaugirard · 5 Rue Fourcade,2025-11-18T20:19:08.000Z,2025-11-18 20:19:08,2025-11-18,18
93853977,Paris 17e - 165 m² - 5 pièces - 4 chambres,1 590 000 €,Metro Porte de Champerret,2025-11-18T20:19:07.000Z,2025-11-18 20:19:07,2025-11-18,18
93853980,Paris 17e - 82 m² - 3 pièces - 2 chambres,899 000 €,Metro Porte de Champerret · 167 Boulevard Pereire,2025-11-18T20:19:07.000Z,2025-11-18 20:19:07,2025-11-18,18
93853974,Paris 17e - 131 m² - 5 pièces - 4 chambres,1 360 000 €,Metro Wagram · 64 Rue Jouffroy d'Abbans,2025-11-18T20:19:07.000Z,2025-11-18 20:19:07,2025-11-18,18
93853981,Paris 15e - 82 m² - 4 pièces - 3 chambres,790 000 €,Metro Vaugirard · 92 Rue de l'Abbé Groult,2025-11-18T20:19:07.000Z,2025-11-18 20:19:07,2025-11-18,18
93853955,Paris 19e - 45 m² - 2 pièces - 1 chambres,420 000 €,Metro Jaurès · 41 Avenue Secrétan,2025-11-18T20:19:06.000Z,2025-11-18 20:19:06,2025-11-18,18
93853957,Paris 17e - 120 m² - 5 pièces - 4 chambres,1 350 000 €,Metro Wagram · 98 Rue Pierre Demours,2025-11-18T20:19:06.000Z,2025-11-18 20:19:06,2025-11-18,18
93853956,Paris 17e - 82 m² - 4 pièces - 3 chambres,899 000 €,Metro Porte de Champerret · 167 Boulevard Pereire,2025-11-18T20:19:06.000Z,2025-11-18 20:19:06,2025-11-18,18
93853968,Paris 9e - 95 m² - 4 pièces - 3 chambres,900 000 €,Metro Notre-Dame de Lorette · 17 Rue Henry Monnier,2025-11-18T20:19:06.000Z,2025-11-18 20:19:06,2025-11-18,18
93853962,Paris 5e - 32 m² - 2 pièces - 1 chambres,365 000 €,Metro Place Monge · 4 Rue du Fer à Moulin,2025-11-18T20:19:06.000Z,2025-11-18 20:19:06,2025-11-18,18
93853920,Paris 10e - 123 m² - 4 pièces - 3 chambres,1 390 000 €,Metro Bonne Nouvelle,2025-11-18T20:18:53.000Z,2025-11-18 20:18:53,2025-11-18,18
93853918,Paris 4e - 140 m² - 5 pièces - 3 chambres,1 995 000 €,Metro Hôtel de Ville · 1 Rue Pernelle,2025-11-18T20:18:53.000Z,2025-11-18 20:18:53,2025-11-18,18
93853903,Paris 13e - 44 m² - 2 pièces - 1 chambres,570 000 €,Paris 13e (75013),2025-11-18T20:18:51.000Z,2025-11-18 20:18:51,2025-11-18,18
93853891,Paris 13e - 54 m² - 3 pièces - 2 chambres,705 000 €,Metro Tolbiac · 3 Passage Foubert,2025-11-18T20:18:49.000Z,2025-11-18 20:18:49,2025-11-18,18
93853872,Paris 20e - 123 m² - 5 pièces - 4 chambres,1 550 000 €,Metro Pyrénées · 29;31 Rue Henri Chevreau,2025-11-18T20:18:44.000Z,2025-11-18 20:18:44,2025-11-18,18
93853871,Paris 13e - 92 m² - 4 pièces - 3 chambres,1 495 000 €,Metro Tolbiac · 3 Passage Foubert,2025-11-18T20:18:43.000Z,2025-11-18 20:18:43,2025-11-18,18
93853861,Paris 11e - 30 m² - 1 pièces,360 000 €,Metro Filles du Calvaire · 8 Impasse Saint-Sébastien,2025-11-18T20:18:42.000Z,2025-11-18 20:18:42,2025-11-18,18
93853857,Paris 15e - 67 m² - 3 pièces - 2 chambres,528 000 €,61 Rue Labrouste,2025-11-18T20:18:42.000Z,2025-11-18 20:18:42,2025-11-18,18
93853068,Paris 20e - 86 m² - 4 pièces - 3 chambres,1 040 000 €,Paris 20e (75020),2025-11-18T20:16:47.000Z,2025-11-18 20:16:47,2025-11-18,18
93853055,Paris 20e - 104 m² - 4 pièces - 3 chambres,1 380 000 €,Metro Gambetta · 4 Rue du Retrait,2025-11-18T20:16:46.000Z,2025-11-18 20:16:46,2025-11-18,18
93853053,Paris 13e - 59 m² - 2 pièces - 1 chambres,624 000 €,Paris 13e (75013),2025-11-18T20:16:45.000Z,2025-11-18 20:16:45,2025-11-18,18
93853002,Paris 20e - 140 m² - 5 pièces - 4 chambres,1 750 000 €,Paris 20e (75020),2025-11-18T20:16:41.000Z,2025-11-18 20:16:41,2025-11-18,18
93852963,Paris 13e - 59 m² - 2 pièces - 1 chambres,645 000 €,Paris 13e (75013),2025-11-18T20:16:38.000Z,2025-11-18 20:16:38,2025-11-18,18
93852960,Paris 13e - 72 m² - 3 pièces - 2 chambres,795 000 €,Paris 13e (75013),2025-11-18T20:16:38.000Z,2025-11-18 20:16:38,2025-11-18,18
93801458,Paris 18e - 54 m² - 3 pièces - 2 chambres,719 000 €,Metro Jules Joffrin · 10 Rue de l'Abbé Patureau,2025-11-18T20:09:02.000Z,2025-11-18 20:09:02,2025-11-18,18
93849408,Paris 5e - 37 m² - 2 pièces - 1 chambres,420 000 €,Metro Port Royal · 5 Rue des Feuillantines,2025-11-18T19:53:51.000Z,2025-11-18 19:53:51,2025-11-18,18
93849406,Paris 6e - 76 m² - 3 pièces - 2 chambres,1 500 000 €,Metro Odéon · 19 Rue de Savoie,2025-11-18T19:53:51.000Z,2025-11-18 19:53:51,2025-11-18,18
93848357,Paris 14e - 51 m² - 3 pièces - 2 chambres,631 000 €,33 Rue Louis Morard,2025-11-18T19:44:07.000Z,2025-11-18 19:44:07,2025-11-18,18
93848344,Paris 13e - 71 m² - 3 pièces - 2 chambres,795 000 €,Metro Bibliothèque François Mitterrand · 9 Rue Jean Antoine de Baïf,2025-11-18T19:44:05.000Z,2025-11-18 19:44:05,2025-11-18,18
93848343,Paris 13e - 43 m² - 2 pièces - 1 chambres,570 000 €,Metro Tolbiac,2025-11-18T19:44:05.000Z,2025-11-18 19:44:05,2025-11-18,18
93848336,Paris 13e - 75 m² - 4 pièces - 3 chambres,1 220 000 €,Metro Tolbiac,2025-11-18T19:44:03.000Z,2025-11-18 19:44:03,2025-11-18,18
93847979,Paris 14e - 50 m² - 3 pièces - 2 chambres,617 000 €,33 Rue Louis Morard,2025-11-18T19:42:04.000Z,2025-11-18 19:42:04,2025-11-18,18
93745449,Paris 9e - 147 m² - 5 pièces - 3 chambres,1 980 000 €,Metro Notre-Dame de Lorette · 33 Rue La Fayette,2025-11-18T19:21:43.000Z,2025-11-18 19:21:43,2025-11-18,18
93803637,Paris 7e - 105 m² - 3 pièces - 2 chambres,978 500 €,Metro Varenne · 11 Rue Barbet de Jouy,2025-11-18T19:18:21.000Z,2025-11-18 19:18:21,2025-11-18,18
93844138,Paris 3e - 20 m² - 1 pièces,260 000 €,Metro Saint-Paul · 64 Rue Vieille du Temple,2025-11-18T19:02:47.000Z,2025-11-18 19:02:47,2025-11-18,18
93767679,Paris 10e - 62 m² - 3 pièces - 2 chambres,519 000 €,Metro La Chapelle · 165 Boulevard de la Villette,2025-11-18T18:54:04.000Z,2025-11-18 18:54:04,2025-11-18,19
93286811,Paris 11e - 30 m² - 1 pièces,330 000 €,Metro Belleville · 171;173 Rue Saint-Maur,2025-11-18T18:38:12.000Z,2025-11-18 18:38:12,2025-11-18,19
93814054,Paris 19e - 62 m² - 3 pièces - 2 chambres,715 000 €,Metro Ourcq · Rue de l'Ourcq,2025-11-18T18:18:22.000Z,2025-11-18 18:18:22,2025-11-18,19
93471749,Paris 12e - 26 m² - 1 pièces,265 000 €,Metro Nation · 4 Rue Fabre d'Églantine,2025-11-18T18:15:11.000Z,2025-11-18 18:15:11,2025-11-18,19
93471722,Paris 12e - 81 m² - 4 pièces - 3 chambres,885 000 €,Metro Nation · 12 Rue Fabre d'Églantine,2025-11-18T18:15:11.000Z,2025-11-18 18:15:11,2025-11-18,19
93839607,Paris 16e - 104 m² - 5 pièces - 3 chambres,1 242 000 €,Metro Champ de Mars · Voie Georges Pompidou,2025-11-18T17:56:23.000Z,2025-11-18 17:56:23,2025-11-18,19
93839203,Paris 20e - 49 m² - 2 pièces - 1 chambres,410 000 €,Metro Place des Fêtes · 15 Rue du Soleil,2025-11-18T17:49:54.000Z,2025-11-18 17:49:54,2025-11-18,19
93348925,Paris 3e - 20 m² - 2 pièces - 1 chambres,260 000 €,Metro Saint-Paul,2025-11-18T17:35:47.000Z,2025-11-18 17:35:47,2025-11-18,19
93745535,Paris 3e - 65 m² - 3 pièces - 2 chambres,860 000 €,Metro Saint-Paul,2025-11-18T17:35:46.000Z,2025-11-18 17:35:46,2025-11-18,19
93814058,Paris 18e - 72 m² - 3 pièces - 2 chambres,790 000 €,Metro Porte de Clignancourt · 34 Square de Clignancourt,2025-11-18T17:34:57.000Z,2025-11-18 17:34:57,2025-11-18,19
93837817,Paris 11e - 40 m² - 2 pièces - 1 chambres,455 000 €,Paris 11e (75011),2025-11-18T17:31:45.000Z,2025-11-18 17:31:45,2025-11-18,19
93837277,Paris 20e - 86 m² - 3 pièces - 2 chambres,550 000 €,Metro Porte de Vincennes · 9 Boulevard Davout,2025-11-18T17:24:44.000Z,2025-11-18 17:24:44,2025-11-18,19
93837257,Paris 14e - 92 m² - 4 pièces - 3 chambres,895 000 €,Metro Alésia,2025-11-18T17:23:56.000Z,2025-11-18 17:23:56,2025-11-18,19
93828489,Paris 5e - 89 m² - 4 pièces - 2 chambres,1 250 000 €,Metro Luxembourg · Boulevard Saint-Michel,2025-11-18T17:23:02.000Z,2025-11-18 17:23:02,2025-11-18,19
93689000,Paris 15e - 65 m² - 3 pièces - 2 chambres,675 000 €,Metro Convention · 30 Rue de Dantzig,2025-11-18T17:19:22.000Z,2025-11-18 17:19:22,2025-11-18,19
93836585,Paris 6e - 32 m² - 2 pièces - 1 chambres,450 000 €,Metro Saint-Germain des Prés · 58 Rue de Rennes,2025-11-18T17:14:08.000Z,2025-11-18 17:14:08,2025-11-18,19
93815621,Paris 12e - 72 m² - 3 pièces - 2 chambres,780 000 €,Metro Daumesnil,2025-11-18T16:58:54.000Z,2025-11-18 16:58:54,2025-11-18,19
93835100,Paris 6e - 90 m² - 3 pièces - 2 chambres,1 250 000 €,Paris 6e (75006),2025-11-18T16:56:20.000Z,2025-11-18 16:56:20,2025-11-18,19
93549670,Paris 15e - 141 m² - 5 pièces - 3 chambres,1 850 000 €,Metro Volontaires · 59 Boulevard Pasteur,2025-11-18T16:52:12.000Z,2025-11-18 16:52:12,2025-11-18,19
93834819,Paris 9e - 155 m² - 7 pièces - 5 chambres,1 685 000 €,Metro Poissonnière · 20 Rue Pétrelle,2025-11-18T16:50:12.000Z,2025-11-18 16:50:12,2025-11-18,19
93834803,Paris 15e - 64 m² - 2 pièces - 1 chambres,698 000 €,Metro Javel-André-Citroen · 22 Avenue Émile Zola,2025-11-18T16:49:31.000Z,2025-11-18 16:49:31,2025-11-18,19
93750586,Paris 20e - 33 m² - 2 pièces - 1 chambres,255 000 €,Metro Alexandre-Dumas · 18 Rue Ligner,2025-11-18T16:49:03.000Z,2025-11-18 16:49:03,2025-11-18,19
93767005,Paris 8e - 124 m² - 5 pièces - 3 chambres,1 480 000 €,Metro Saint-Philippe du Roule · Rue Saint-Philippe du Roule,2025-11-18T16:29:51.000Z,2025-11-18 16:29:51,2025-11-18,19
93821476,Paris 20e - 129 m² - 5 pièces - 3 chambres,1 150 000 €,Metro Ménilmontant,2025-11-18T16:23:41.000Z,2025-11-18 16:23:41,2025-11-18,19
93098712,Paris 19e - 43 m² - 2 pièces - 1 chambres,320 000 €,Metro Riquet · 44 Rue Archereau,2025-11-18T16:14:58.000Z,2025-11-18 16:14:58,2025-11-18,19
93802160,Paris 11e - 59 m² - 2 pièces - 1 chambres,599 000 €,Metro Voltaire · 45 Rue Sedaine,2025-11-18T16:13:34.000Z,2025-11-18 16:13:34,2025-11-18,19
93747454,Paris 18e - 52 m² - 3 pièces - 1 chambres,500 000 €,Metro Château Rouge · 11 Rue Poulet,2025-11-18T16:13:34.000Z,2025-11-18 16:13:34,2025-11-18,19
93831767,Paris 9e - 52 m² - 2 pièces - 1 chambres,530 000 €,Metro Notre-Dame de Lorette · 20 Rue Saint-Lazare,2025-11-18T16:11:08.000Z,2025-11-18 16:11:08,2025-11-18,19
93768471,Paris 16e - 117 m² - 4 pièces - 3 chambres,1 340 000 €,Metro Michel-Ange-Auteuil · Villa Chanez,2025-11-18T16:07:51.000Z,2025-11-18 16:07:51,2025-11-18,19
93831427,Paris 16e - 65 m² - 2 pièces - 1 chambres,870 000 €,Metro Porte Dauphine · Villa Saïd,2025-11-18T16:07:49.000Z,2025-11-18 16:07:49,2025-11-18,19
93830535,Paris 12e - 43 m² - 2 pièces - 1 chambres,390 000 €,Metro Porte de Charenton · 3 Villa Jean Godard,2025-11-18T15:51:58.000Z,2025-11-18 15:51:58,2025-11-18,19
93830394,Paris 15e - 50 m² - 2 pièces - 1 chambres,499 500 €,Metro Javel-André-Citroen · 130 Rue Saint-Charles,2025-11-18T15:49:14.000Z,2025-11-18 15:49:14,2025-11-18,19
93830393,Paris 15e - 52 m² - 2 pièces - 1 chambres,514 500 €,Metro Charles Michels · 102 Rue de Lourmel,2025-11-18T15:49:13.000Z,2025-11-18 15:49:13,2025-11-18,19
93767760,Paris 7e - 64 m² - 3 pièces - 1 chambres,1 560 000 €,Metro Rue du Bac · Allée de Beaupassage - Antoine Alléno,2025-11-18T15:49:11.000Z,2025-11-18 15:49:11,2025-11-18,19
93830001,Paris 18e - 40 m² - 2 pièces - 1 chambres,470 000 €,Paris 18e (75018),2025-11-18T15:45:17.000Z,2025-11-18 15:45:17,2025-11-18,19
93829483,Paris 4e - 143 m² - 5 pièces - 4 chambres,2 000 000 €,Metro Bastille,2025-11-18T15:36:58.000Z,2025-11-18 15:36:58,2025-11-18,19
93814040,Paris 16e - 106 m² - 3 pièces - 2 chambres,1 150 000 €,Metro Trocadéro · 13 Rue Vineuse,2025-11-18T15:36:31.000Z,2025-11-18 15:36:31,2025-11-18,19
93770160,Paris 17e - 136 m² - 5 pièces - 3 chambres,1 790 000 €,Metro Charles de Gaulle-Etoile · Avenue Foch,2025-11-18T15:36:04.000Z,2025-11-18 15:36:04,2025-11-18,19
93569457,Paris 12e - 88 m² - 4 pièces - 2 chambres,950 000 €,Metro Nation,2025-11-18T15:32:35.000Z,2025-11-18 15:32:35,2025-11-18,19
93544144,Paris 18e - 42 m² - 2 pièces - 1 chambres,460 000 €,Metro Jules Joffrin · 3 Rue de l'Abbé Patureau,2025-11-18T15:31:29.000Z,2025-11-18 15:31:29,2025-11-18,19
93828755,Paris 17e - 98 m² - 5 pièces - 2 chambres,1 095 000 €,Paris 17e (75017),2025-11-18T15:25:46.000Z,2025-11-18 15:25:46,2025-11-18,19
